352.00,347.00,321.00,299.00,390.00,282.00,303.00,402.00,282.00
368.00,346.00,334.00,295.00,361.00,317.00,297.00,357.00,311.00
397.00,392.00,360.00,302.00,387.00,311.00,298.00,385.00,317.00
383.00,394.00,366.00,280.00,393.00,299.00,278.00,397.00,301.00
355.00,358.00,344.00,298.00,343.00,253.00,297.00,342.00,248.00
370.00,361.00,377.00,320.00,381.00,301.00,317.00,382.00,302.00
372.00,357.00,365.00,259.00,348.00,304.00,259.00,350.00,302.00
386.00,362.00,374.00,353.00,387.00,305.00,354.00,390.00,308.00
343.00,380.00,343.00,264.00,335.00,288.00,263.00,334.00,285.00
390.00,379.00,331.00,327.00,366.00,288.00,321.00,368.00,296.00
375.00,367.00,395.00,339.00,375.00,323.00,338.00,384.00,318.00
357.00,340.00,379.00,293.00,336.00,301.00,295.00,338.00,305.00
344.00,375.00,354.00,285.00,340.00,319.00,287.00,346.00,321.00
372.00,366.00,376.00,298.00,386.00,352.00,300.00,382.00,348.00
343.00,380.00,384.00,278.00,389.00,299.00,277.00,394.00,296.00
371.00,378.00,392.00,284.00,371.00,279.00,282.00,367.00,277.00
351.00,377.00,369.00,323.00,361.00,285.00,325.00,367.00,289.00
337.00,366.00,337.00,308.00,381.00,288.00,307.00,382.00,285.00
341.00,349.00,348.00,281.00,413.00,272.00,283.00,409.00,266.00
361.00,369.00,341.00,320.00,350.00,316.00,321.00,349.00,313.00
375.00,361.00,384.00,266.00,368.00,273.00,263.00,371.00,272.00
355.00,373.00,357.00,263.00,383.00,299.00,263.00,383.00,295.00
373.00,379.00,385.00,316.00,372.00,310.00,315.00,375.00,305.00
335.00,364.00,355.00,289.00,362.00,289.00,292.00,367.00,288.00
337.00,350.00,364.00,299.00,386.00,302.00,303.00,384.00,302.00
326.00,383.00,328.00,286.00,347.00,282.00,287.00,344.00,283.00
354.00,368.00,364.00,312.00,364.00,300.00,313.00,363.00,299.00
388.00,369.00,396.00,286.00,363.00,330.00,290.00,359.00,324.00
363.00,371.00,344.00,295.00,359.00,274.00,295.00,359.00,278.00
366.00,375.00,374.00,326.00,405.00,290.00,327.00,408.00,291.00
387.00,352.00,351.00,350.00,369.00,354.00,353.00,374.00,351.00
368.00,359.00,364.00,304.00,347.00,292.00,307.00,348.00,299.00
337.00,382.00,333.00,302.00,377.00,262.00,310.00,377.00,256.00
375.00,380.00,370.00,301.00,378.00,288.00,302.00,381.00,293.00
382.00,374.00,353.00,266.00,392.00,273.00,257.00,391.00,284.00
352.00,333.00,320.00,310.00,371.00,324.00,307.00,376.00,323.00
407.00,386.00,390.00,302.00,395.00,301.00,303.00,390.00,298.00
358.00,370.00,372.00,311.00,387.00,277.00,305.00,393.00,269.00
324.00,363.00,363.00,312.00,371.00,307.00,315.00,370.00,308.00
337.00,354.00,326.00,308.00,361.00,317.00,310.00,359.00,317.00
361.00,356.00,376.00,264.00,365.00,277.00,266.00,373.00,283.00
339.00,375.00,322.00,293.00,351.00,274.00,299.00,353.00,278.00
381.00,332.00,382.00,316.00,365.00,333.00,318.00,371.00,333.00
388.00,374.00,384.00,274.00,386.00,318.00,279.00,389.00,319.00
358.00,317.00,390.00,329.00,348.00,307.00,331.00,352.00,305.00
336.00,358.00,355.00,284.00,366.00,277.00,281.00,365.00,270.00
360.00,395.00,379.00,287.00,408.00,268.00,283.00,416.00,272.00
347.00,375.00,358.00,315.00,355.00,324.00,315.00,355.00,322.00
350.00,367.00,397.00,316.00,367.00,295.00,313.00,370.00,292.00
376.00,333.00,389.00,239.00,392.00,228.00,242.00,401.00,223.00
